recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T001,001,RS_XWC_002_001,RECD2_BATCH01_T001,RECD2_BATCH01_T001:pre_idle_end,pre_idle_end,2.686,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T001,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T001_clean_preview.wav,clean_previews/T001_clean_preview.wav,XWC_P01_N01,,SAN_TIAO_7,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T003,003,RS_XWC_002_003,RECD2_BATCH01_T003,RECD2_BATCH01_T003:tail_end,tail_end,6.641,human_adjusted,accepted,4000,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T003,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T003_clean_preview.wav,clean_previews/T003_clean_preview.wav,XWC_P01_N03,,SAN_TIAO_7,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T004,004,RS_XWC_002_004,RECD2_BATCH01_T004,RECD2_BATCH01_T004:pre_idle_end,pre_idle_end,0.408,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T004,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T004_clean_preview.wav,clean_previews/T004_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T004,004,RS_XWC_002_004,RECD2_BATCH01_T004,RECD2_BATCH01_T004:gesture_start,gesture_start,0.458,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T004,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T004_clean_preview.wav,clean_previews/T004_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T004,004,RS_XWC_002_004,RECD2_BATCH01_T004,RECD2_BATCH01_T004:render_anchor,render_anchor,0.498,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T004,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T004_clean_preview.wav,clean_previews/T004_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T004,004,RS_XWC_002_004,RECD2_BATCH01_T004,RECD2_BATCH01_T004:tail_end,tail_end,2.606,human_adjusted,accepted,1200,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T004,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T004_clean_preview.wav,clean_previews/T004_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T005,005,RS_XWC_002_005,RECD2_BATCH01_T005,RECD2_BATCH01_T005:pre_idle_end,pre_idle_end,1.996,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T005,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T005_clean_preview.wav,clean_previews/T005_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T005,005,RS_XWC_002_005,RECD2_BATCH01_T005,RECD2_BATCH01_T005:gesture_start,gesture_start,2.046,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T005,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T005_clean_preview.wav,clean_previews/T005_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T005,005,RS_XWC_002_005,RECD2_BATCH01_T005,RECD2_BATCH01_T005:render_anchor,render_anchor,2.046,human_adjusted,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T005,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T005_clean_preview.wav,clean_previews/T005_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T005,005,RS_XWC_002_005,RECD2_BATCH01_T005,RECD2_BATCH01_T005:tail_end,tail_end,4.753,human_adjusted,accepted,1550,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T005,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T005_clean_preview.wav,clean_previews/T005_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T006,006,RS_XWC_002_006,RECD2_BATCH01_T006,RECD2_BATCH01_T006:pre_idle_end,pre_idle_end,0.383,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T006,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T006_clean_preview.wav,clean_previews/T006_clean_preview.wav,XWC_P02_N01,,SAN_TIAO_7,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T006,006,RS_XWC_002_006,RECD2_BATCH01_T006,RECD2_BATCH01_T006:gesture_start,gesture_start,0.423,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T006,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T006_clean_preview.wav,clean_previews/T006_clean_preview.wav,XWC_P02_N01,,SAN_TIAO_7,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T006,006,RS_XWC_002_006,RECD2_BATCH01_T006,RECD2_BATCH01_T006:render_anchor,render_anchor,0.423,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T006,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T006_clean_preview.wav,clean_previews/T006_clean_preview.wav,XWC_P02_N01,,SAN_TIAO_7,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T006,006,RS_XWC_002_006,RECD2_BATCH01_T006,RECD2_BATCH01_T006:tail_end,tail_end,1.915,human_adjusted,accepted,100,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T006,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T006_clean_preview.wav,clean_previews/T006_clean_preview.wav,XWC_P02_N01,,SAN_TIAO_7,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T007,007,RS_XWC_002_007,RECD2_BATCH01_T007,RECD2_BATCH01_T007:pre_idle_end,pre_idle_end,0.473,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T007,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T007_clean_preview.wav,clean_previews/T007_clean_preview.wav,XWC_P02_N02,,SAN_GOU_5,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T007,007,RS_XWC_002_007,RECD2_BATCH01_T007,RECD2_BATCH01_T007:gesture_start,gesture_start,0.513,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T007,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T007_clean_preview.wav,clean_previews/T007_clean_preview.wav,XWC_P02_N02,,SAN_GOU_5,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T007,007,RS_XWC_002_007,RECD2_BATCH01_T007,RECD2_BATCH01_T007:render_anchor,render_anchor,0.513,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T007,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T007_clean_preview.wav,clean_previews/T007_clean_preview.wav,XWC_P02_N02,,SAN_GOU_5,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T007,007,RS_XWC_002_007,RECD2_BATCH01_T007,RECD2_BATCH01_T007:tail_end,tail_end,2.796,human_adjusted,accepted,1000,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T007,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T007_clean_preview.wav,clean_previews/T007_clean_preview.wav,XWC_P02_N02,,SAN_GOU_5,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T008,008,RS_XWC_002_008,RECD2_BATCH01_T008,RECD2_BATCH01_T008:pre_idle_end,pre_idle_end,0.286,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T008,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T008_clean_preview.wav,clean_previews/T008_clean_preview.wav,XWC_P02_N03,,SAN_TIAO_6,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T008,008,RS_XWC_002_008,RECD2_BATCH01_T008,RECD2_BATCH01_T008:gesture_start,gesture_start,0.316,human_adjusted,accepted,-20,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T008,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T008_clean_preview.wav,clean_previews/T008_clean_preview.wav,XWC_P02_N03,,SAN_TIAO_6,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T008,008,RS_XWC_002_008,RECD2_BATCH01_T008,RECD2_BATCH01_T008:render_anchor,render_anchor,0.316,human_adjusted,accepted,-20,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T008,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T008_clean_preview.wav,clean_previews/T008_clean_preview.wav,XWC_P02_N03,,SAN_TIAO_6,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T008,008,RS_XWC_002_008,RECD2_BATCH01_T008,RECD2_BATCH01_T008:tail_end,tail_end,4.341,human_adjusted,accepted,2850,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T008,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T008_clean_preview.wav,clean_previews/T008_clean_preview.wav,XWC_P02_N03,,SAN_TIAO_6,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T009,009,RS_XWC_002_009,RECD2_BATCH01_T009,RECD2_BATCH01_T009:pre_idle_end,pre_idle_end,1.486,audio_seed,accepted,0,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T009,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T009_clean_preview.wav,clean_previews/T009_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T009,009,RS_XWC_002_009,RECD2_BATCH01_T009,RECD2_BATCH01_T009:gesture_start,gesture_start,1.526,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T009,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T009_clean_preview.wav,clean_previews/T009_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T009,009,RS_XWC_002_009,RECD2_BATCH01_T009,RECD2_BATCH01_T009:render_anchor,render_anchor,1.526,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T009,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T009_clean_preview.wav,clean_previews/T009_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T009,009,RS_XWC_002_009,RECD2_BATCH01_T009,RECD2_BATCH01_T009:tail_end,tail_end,3.766,human_adjusted,accepted,1400,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T009,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T009_clean_preview.wav,clean_previews/T009_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T010,010,RS_XWC_002_010,RECD2_BATCH01_T010,RECD2_BATCH01_T010:pre_idle_end,pre_idle_end,2.705,human_adjusted,accepted,-30,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T010,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T010_clean_preview.wav,clean_previews/T010_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T010,010,RS_XWC_002_010,RECD2_BATCH01_T010,RECD2_BATCH01_T010:gesture_start,gesture_start,2.775,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T010,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T010_clean_preview.wav,clean_previews/T010_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T010,010,RS_XWC_002_010,RECD2_BATCH01_T010,RECD2_BATCH01_T010:render_anchor,render_anchor,2.775,human_adjusted,accepted,-10,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T010,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T010_clean_preview.wav,clean_previews/T010_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
