event_id,gesture_id,required_realization_variants,required_render_rows,baiya_candidate_count,baiya_take_ids,baiya_candidate_variants,mapping_status,dummy_fallback_needed,multiple_candidates,notes
XWC_P04_N01,SAN_TIAO_5,straight,4,1,T022,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P04_N02,SAN_GOU_3,straight,4,1,T023,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P04_N03,SAN_TIAO_4,straight,4,1,T024,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P04_N04,AN_RING_10_GOU_2,chuo,4,2,T025|T026,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P04_N05,SAN_TIAO_5,straight,4,1,T027,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P04_N06,AN_THUMB_9_GOU_2,chuo,4,2,T028|T029,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P05_N01,SAN_TIAO_4,straight,4,1,T030,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P05_N02,SAN_GOU_2,straight,4,1,T031,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P05_N03,SAN_TIAO_3,straight,4,1,T032,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P05_N04,AN_RING_10_GOU_1,chuo,4,2,T033|T034,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P05_N05,SAN_TIAO_4,straight,4,1,T035,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P05_N06,AN_THUMB_9_GOU_1,chuo,4,2,T036|T037,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P06_N01,SAN_TIAO_4,straight,4,1,T038,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P06_N02,AN_THUMB_9_GOU_1,chuo,4,2,T039|T040,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P06_N03,SAN_TIAO_5,straight,4,1,T041,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P06_N04,AN_THUMB_9_GOU_2,chuo,4,2,T042|T043,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P07_N01,SAN_TIAO_6,straight,4,1,T044,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P07_N02,AN_THUMB_9_GOU_3,chuo,4,2,T045|T046,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P07_N03,SAN_TIAO_7,straight,4,1,T047,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P07_N04,AN_THUMB_9_GOU_4,chuo,4,2,T048|T049,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P08_N01,AN_THUMB_9_GOU_5,chuo,4,2,T050|T051,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P08_N02,AN_THUMB_9_GOU_6_SHANG_79,chuo,4,2,T052|T053,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P08_N03,SAN_TIAO_7,straight,4,1,T054,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P08_N04,AN_THUMB_9_GOU_4,chuo,4,2,T055|T056,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P09_N01,AN_THUMB_9_GOU_4_ZHUANG,zhu,4,2,T057|T058,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P09_N02,AN_RING_10_QIAQI,context,4,3,T059|T060|T071,clean,covered,false,true,context render requirement; preserve event_range identity; context candidates include T060/T071; do not coerce to atomic sample; Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P09_N03,SAN_TIAO_6,straight,4,1,T061,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P09_N04,AN_RING_10_GOU_4,chuo,4,2,T062|T063,clean,covered,false,true,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N01,FAN_SHI_7_GOU_4,straight,4,1,T064,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N02,FAN_SHI_7_TIAO_7,straight,4,1,T065,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N03,FAN_SHI_7_TIAO_6,straight,4,1,T066,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N04,FAN_SHI_7_TIAO_4,straight,4,1,T067,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N05,FAN_ZHONG_7_GOU_1,straight,4,1,T068,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N06,FAN_DA_7_BO_6,straight,4,1,T069,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
XWC_P10_N07,FAN_DA7_ZHONG7_CUO_6_1,straight,4,1,T070,clean,covered,false,false,Baiya source variant is clean preview; expected render sample type is derived from current V1 render_events
